,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,id_,web_name,team,sum_minutes,sum_points,next_week_points
130,0,0,8,0,11.0,313,3,1,0,1.6,4.8,2019-08-10T14:00:00Z,65,5,0,0,0,0,1,0,130990,0,3,0.0,2,0,0,0,60,False,0,313,Ings,16,65,2,6
131,0,1,22,0,0.8,313,19,1,1,8.9,29.2,2019-08-17T14:00:00Z,26,10,0,0,0,0,2,0,119615,2,1,59.0,6,-17541,3638,21179,60,True,0,313,Ings,16,91,8,5
132,1,0,15,1,31.6,313,23,0,0,6.6,21.8,2019-08-24T14:00:00Z,83,4,0,0,0,0,3,0,137130,2,0,13.0,5,10194,30693,20499,60,False,0,313,Ings,16,174,13,2
133,0,0,9,0,14.8,313,39,1,0,5.0,11.2,2019-08-31T11:30:00Z,76,12,0,0,0,0,4,0,144458,1,1,24.0,2,3546,27796,24250,60,True,0,313,Ings,16,250,15,1
134,0,0,4,0,0.7,313,47,0,0,1.0,7.4,2019-09-14T14:00:00Z,16,15,0,0,0,0,5,0,155525,1,0,2.0,1,6919,31088,24169,60,False,0,313,Ings,16,266,16,1
135,0,0,4,0,10.3,313,59,1,0,5.5,1.0,2019-09-20T19:00:00Z,13,3,0,0,0,0,6,0,128793,3,1,44.0,1,-26405,5508,31913,60,True,0,313,Ings,16,279,17,9
136,0,3,33,0,12.6,313,69,2,1,9.9,41.4,2019-09-28T14:00:00Z,82,17,0,0,0,0,7,0,101538,1,2,45.0,9,-27932,2935,30867,59,False,0,313,Ings,16,361,26,7
137,0,1,27,0,10.8,313,78,3,1,10.8,36.4,2019-10-06T13:00:00Z,80,6,0,0,0,0,8,0,110197,4,1,61.0,7,6341,13465,7124,59,True,0,313,Ings,16,441,33,9
138,0,3,27,0,10.9,313,90,1,1,12.8,34.6,2019-10-19T14:00:00Z,90,20,0,0,0,0,9,0,119680,1,1,82.0,9,7913,15442,7529,59,False,0,313,Ings,16,531,42,1
139,0,0,0,0,1.8,313,98,5,0,0.8,5.0,2019-10-25T19:00:00Z,45,9,0,0,0,0,10,0,220367,9,0,1.0,1,94428,99856,5428,59,True,0,313,Ings,16,576,43,2
140,0,0,7,0,1.7,313,107,1,0,1.7,8.6,2019-11-02T15:00:00Z,83,11,0,0,0,0,11,0,201569,1,2,7.0,2,-17345,21526,38871,60,False,0,313,Ings,16,659,45,7
141,0,1,27,0,0.6,313,118,2,1,7.4,38.6,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,190281,2,1,35.0,7,-11700,10180,21880,60,True,0,313,Ings,16,749,52,6
142,0,1,24,0,11.3,313,121,1,1,6.9,31.4,2019-11-23T15:00:00Z,72,1,0,0,0,0,13,0,228098,2,2,26.0,6,34252,51513,17261,60,False,1,313,Ings,16,821,58,9
143,0,3,38,0,26.6,313,138,1,1,13.0,47.8,2019-11-30T17:30:00Z,90,18,0,0,0,0,14,0,466242,1,2,56.0,9,229742,239875,10133,61,True,0,313,Ings,16,911,67,9
144,0,3,32,0,21.8,313,150,1,1,13.4,41.6,2019-12-04T19:30:00Z,76,14,0,0,0,0,15,0,625702,1,2,71.0,9,159444,168438,8994,62,True,0,313,Ings,16,987,76,8
145,0,2,25,0,3.3,313,156,2,1,6.6,32.0,2019-12-08T14:00:00Z,87,13,0,0,0,0,16,0,735193,1,2,31.0,8,105710,132721,27011,63,False,0,313,Ings,16,1074,84,2
146,0,0,4,0,11.7,313,169,1,0,2.7,4.8,2019-12-14T17:30:00Z,90,19,0,0,0,0,17,0,891477,1,0,10.0,2,147133,181559,34426,64,True,0,313,Ings,16,1164,86,13
147,0,3,54,0,17.0,313,171,1,2,16.0,75.8,2019-12-21T15:00:00Z,86,2,0,0,0,0,18,0,888726,3,1,67.0,13,5203,67930,62727,64,False,0,313,Ings,16,1250,99,1
148,0,0,3,0,0.2,313,183,0,0,0.3,3.2,2019-12-26T15:00:00Z,21,6,0,0,0,0,19,0,1038350,2,0,0.0,1,132369,171616,39247,65,False,0,313,Ings,16,1271,100,9
149,0,3,29,0,2.5,313,198,1,1,14.8,35.4,2019-12-28T15:00:00Z,90,7,0,0,0,0,20,0,1171576,1,1,110.0,9,124891,163408,38517,66,True,0,313,Ings,16,1361,109,9
150,0,3,38,1,1.3,313,208,0,1,8.4,41.8,2020-01-01T15:00:00Z,75,17,0,0,0,0,21,0,1236950,0,1,41.0,9,62289,138583,76294,66,True,0,313,Ings,16,1436,118,5
151,0,0,22,0,11.4,313,216,1,1,15.7,42.8,2020-01-11T15:00:00Z,90,9,0,0,0,0,22,0,1544123,2,1,103.0,5,291155,348474,57319,67,False,1,313,Ings,16,1526,123,0
152,0,0,1,0,0.8,460,9,2,0,2.4,0.0,2019-08-11T15:30:00Z,65,12,0,0,0,0,1,0,115213,0,4,24.0,1,0,0,0,70,False,1,460,Abraham,6,65,1,1
153,0,0,2,0,11.6,460,14,1,0,1.5,0.0,2019-08-18T15:30:00Z,29,9,0,0,0,0,2,0,152777,1,1,5.0,1,11156,38435,27279,70,True,0,460,Abraham,6,94,2,13
154,0,3,56,0,12.5,460,26,2,2,12.8,67.6,2019-08-24T11:30:00Z,74,14,0,0,0,0,3,0,126585,3,2,48.0,13,-30725,16805,47530,70,False,0,460,Abraham,6,168,15,13
155,0,3,53,0,46.8,460,33,1,2,18.5,77.0,2019-08-31T14:00:00Z,83,15,0,0,0,0,4,0,555628,2,2,61.0,13,367662,412699,45037,71,True,0,460,Abraham,6,251,28,14
156,0,3,68,0,1.9,460,50,1,3,15.5,95.8,2019-09-14T14:00:00Z,76,20,1,0,0,0,5,0,1139221,5,2,57.0,14,539919,610091,70172,72,False,1,460,Abraham,6,327,42,2
157,0,0,-5,0,0.8,460,53,2,0,2.7,1.4,2019-09-22T15:30:00Z,76,10,0,0,0,0,6,0,1702311,2,1,25.0,2,548749,611854,63105,73,True,0,460,Abraham,6,403,44,2
158,0,0,-2,1,28.3,460,63,0,0,11.9,13.2,2019-09-28T14:00:00Z,83,4,0,0,0,0,7,0,2521808,0,2,77.0,2,767831,795586,27755,75,True,0,460,Abraham,6,486,46,8
159,0,2,28,0,10.3,460,78,1,1,8.6,40.2,2019-10-06T13:00:00Z,83,16,0,0,0,0,8,0,2673073,4,1,35.0,8,153693,223319,69626,76,False,0,460,Abraham,6,569,54,2
160,0,0,0,1,2.6,460,83,0,0,7.3,7.2,2019-10-19T14:00:00Z,90,13,0,0,0,0,9,0,3078088,0,1,63.0,2,363040,386263,23223,77,True,0,460,Abraham,6,659,56,5
161,1,0,13,1,12.3,460,93,0,0,3.4,16.6,2019-10-26T16:30:00Z,69,5,0,0,0,0,10,0,3155689,4,2,5.0,5,81291,129472,48181,78,False,0,460,Abraham,6,728,61,12
162,1,3,37,0,13.2,460,109,1,1,14.2,52.6,2019-11-02T17:30:00Z,87,18,0,0,0,0,11,0,3271285,2,1,76.0,12,94016,172916,78900,78,False,0,460,Abraham,6,815,73,8
163,0,2,26,1,1.8,460,112,0,1,5.7,30.2,2019-11-09T12:30:00Z,72,7,0,0,0,0,12,0,3474222,0,2,25.0,8,177236,196845,19609,79,True,0,460,Abraham,6,887,81,2
164,0,0,6,0,22.7,460,127,2,0,4.9,5.0,2019-11-23T17:30:00Z,72,11,0,0,0,0,13,0,3555229,1,2,21.0,2,80042,168197,88155,80,False,0,460,Abraham,6,959,83,0
165,0,0,0,0,0.0,460,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,19,0,0,0,0,14,0,2636680,1,0,0.0,0,-904711,76794,981505,79,True,0,460,Abraham,6,959,83,12
166,1,3,38,0,23.0,460,147,1,1,14.8,57.2,2019-12-04T19:30:00Z,82,2,0,0,0,0,15,0,2184806,1,2,68.0,12,-475214,16988,492202,79,True,0,460,Abraham,6,1041,95,2
167,0,0,-3,0,4.4,460,154,3,0,4.0,1.8,2019-12-07T12:30:00Z,90,8,0,0,0,0,16,0,2513362,1,3,34.0,2,304164,354425,50261,79,False,0,460,Abraham,6,1131,97,2
168,0,0,5,0,18.3,460,163,1,0,9.4,7.2,2019-12-14T15:00:00Z,90,3,0,0,0,0,17,0,2716437,1,0,68.0,2,188686,263467,74781,80,True,0,460,Abraham,6,1221,99,2
169,0,0,0,1,2.2,460,178,0,0,3.5,0.0,2019-12-22T16:30:00Z,79,17,0,0,0,0,18,0,2525376,2,0,34.0,2,-136931,46506,183437,79,False,0,460,Abraham,6,1300,101,2
170,0,0,1,0,2.7,460,183,2,0,2.5,8.4,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,2659242,2,0,14.0,2,63700,139387,75687,79,True,0,460,Abraham,6,1390,103,7
171,0,1,25,0,1.1,460,191,1,1,12.0,33.2,2019-12-29T14:00:00Z,90,1,0,0,0,0,20,0,2402282,2,1,86.0,7,-247801,24215,272016,78,False,0,460,Abraham,6,1480,110,5
172,1,0,12,0,12.4,460,202,1,0,5.8,7.6,2020-01-01T12:30:00Z,90,4,0,0,0,0,21,0,2373116,1,1,38.0,5,-45693,97168,142861,78,False,0,460,Abraham,6,1570,115,6
173,0,0,22,1,11.1,460,213,0,1,13.1,37.4,2020-01-11T15:00:00Z,90,5,0,0,0,0,22,0,2469411,0,3,82.0,6,82286,194286,112000,78,True,0,460,Abraham,6,1660,121,0
174,1,0,24,0,36.3,182,1,1,0,8.4,35.6,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,1302032,1,4,12.0,5,0,0,0,70,True,0,182,Alexander-Arnold,10,90,5,1
175,0,0,7,0,29.5,182,19,1,0,4.3,9.8,2019-08-17T14:00:00Z,90,16,0,0,0,0,2,0,1492715,2,1,4.0,1,32545,82300,49755,70,False,1,182,Alexander-Arnold,10,180,6,5
176,1,0,29,0,80.3,182,24,1,0,17.5,38.4,2019-08-24T16:30:00Z,90,1,0,0,0,0,3,0,1412954,1,3,56.0,5,-105350,46981,152331,70,True,0,182,Alexander-Arnold,10,270,11,11
177,1,2,40,1,33.3,182,32,0,0,5.3,19.4,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,0,1534536,3,0,0.0,11,65255,138001,72746,70,False,0,182,Alexander-Arnold,10,360,22,2
178,0,0,19,0,102.6,182,44,1,0,17.3,34.4,2019-09-14T11:30:00Z,90,13,0,0,0,0,5,0,1794553,1,3,36.0,2,203477,252915,49438,71,True,0,182,Alexander-Arnold,10,450,24,7
179,0,0,24,0,29.8,182,53,1,1,8.8,51.0,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,1799651,2,1,7.0,7,860,68444,67584,71,False,1,182,Alexander-Arnold,10,540,31,6
180,0,0,27,1,7.7,182,68,0,0,3.6,27.4,2019-09-28T11:30:00Z,90,15,0,0,0,0,7,0,1992619,1,0,1.0,6,152752,183915,31163,72,False,0,182,Alexander-Arnold,10,630,37,3
181,0,1,27,0,69.1,182,74,1,0,11.1,34.2,2019-10-05T14:00:00Z,90,9,0,0,0,0,8,0,2048366,1,2,8.0,3,46507,72186,25679,72,True,0,182,Alexander-Arnold,10,720,40,2
182,0,0,13,0,33.2,182,87,1,0,5.1,13.8,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,0,2114467,1,1,4.0,2,47573,83965,36392,72,False,0,182,Alexander-Arnold,10,810,42,1
183,0,0,19,0,100.3,182,94,1,0,15.2,34.2,2019-10-27T16:30:00Z,90,17,0,0,0,0,10,0,2033932,1,2,17.0,1,-78484,24992,103476,72,True,1,182,Alexander-Arnold,10,900,43,7
184,1,2,28,0,53.4,182,102,1,0,12.3,40.8,2019-11-02T15:00:00Z,90,2,0,0,0,0,11,0,2032528,2,1,29.0,7,-16811,58092,74903,72,False,0,182,Alexander-Arnold,10,990,50,2
185,0,0,11,0,30.3,182,114,1,0,5.6,23.8,2019-11-10T16:30:00Z,90,11,0,0,0,0,12,0,2047861,1,3,2.0,2,11775,43233,31458,72,True,0,182,Alexander-Arnold,10,1080,52,2
186,0,0,13,0,61.9,182,125,1,0,9.0,26.2,2019-11-23T15:00:00Z,90,7,0,0,0,0,13,0,2145453,2,1,2.0,2,69299,108792,39493,72,False,0,182,Alexander-Arnold,10,1170,54,10
187,2,2,29,0,30.5,182,134,1,0,8.0,45.6,2019-11-30T15:00:00Z,90,4,0,0,0,0,14,0,2100642,1,2,4.0,10,-40453,29425,69878,72,True,0,182,Alexander-Arnold,10,1260,64,3
188,1,0,24,0,12.0,182,149,2,0,4.6,33.6,2019-12-04T20:15:00Z,82,8,0,0,0,0,15,0,2164018,2,5,0.0,3,51053,61755,10702,72,True,1,182,Alexander-Arnold,10,1342,67,1
189,0,0,9,0,28.9,182,152,0,0,6.3,2.4,2019-12-07T15:00:00Z,50,3,0,0,0,0,16,0,2223797,3,0,32.0,1,51843,74076,22233,73,False,0,182,Alexander-Arnold,10,1392,68,6
190,0,0,21,1,18.8,182,166,0,0,3.0,11.4,2019-12-14T12:30:00Z,90,18,0,0,0,0,17,0,2204248,0,2,0.0,6,-25780,38528,64308,73,True,0,182,Alexander-Arnold,10,1482,74,24
191,3,3,75,1,55.3,182,186,0,1,16.8,88.8,2019-12-26T20:00:00Z,90,9,0,0,0,0,19,0,2088055,4,0,24.0,24,6776,44215,37439,72,False,0,182,Alexander-Arnold,10,1572,98,8
192,0,2,31,1,37.1,182,194,0,0,7.6,27.2,2019-12-29T16:30:00Z,90,20,0,0,0,0,20,0,2424027,0,1,12.0,8,314161,319793,5632,73,True,0,182,Alexander-Arnold,10,1662,106,6
193,0,0,30,1,36.3,182,204,0,0,7.5,14.2,2020-01-02T20:00:00Z,90,15,0,0,0,0,21,0,2665710,0,2,24.0,6,231882,246794,14912,74,True,0,182,Alexander-Arnold,10,1752,112,6
194,0,0,25,1,15.2,182,219,0,0,4.6,24.6,2020-01-11T17:30:00Z,90,17,0,0,0,0,22,0,2806209,1,0,6.0,6,124345,151074,26729,75,False,0,182,Alexander-Arnold,10,1842,118,0
195,0,3,55,1,12.7,214,8,0,3,19.0,103.6,2019-08-10T11:30:00Z,90,19,0,0,0,0,1,0,1768195,5,0,74.0,20,0,0,0,120,False,1,214,Sterling,11,90,20,6
196,0,0,20,0,30.6,214,16,2,1,19.7,44.4,2019-08-17T16:30:00Z,90,17,0,0,0,0,2,0,2358491,2,2,122.0,6,287873,314059,26186,121,True,1,214,Sterling,11,180,26,8
197,0,1,30,0,12.8,214,22,1,1,12.1,43.2,2019-08-25T13:00:00Z,90,3,0,0,0,0,3,0,2784422,3,1,65.0,8,331963,360262,28299,122,False,0,214,Sterling,11,270,34,3
198,0,0,12,1,14.5,214,37,0,0,3.0,5.0,2019-08-31T14:00:00Z,90,4,0,0,0,0,4,0,3117805,0,4,10.0,3,257923,285573,27650,123,True,0,214,Sterling,11,360,37,2
199,0,0,19,0,57.8,214,46,3,0,17.3,20.4,2019-09-14T16:30:00Z,90,14,0,0,0,0,5,0,3082372,2,3,95.0,2,-53559,97908,151467,123,False,0,214,Sterling,11,450,39,0
200,0,0,0,0,0.0,214,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,18,0,0,0,0,6,0,2983608,0,8,0.0,0,-113776,47865,161641,122,True,0,214,Sterling,11,450,39,7
201,0,0,20,0,52.3,214,65,1,1,17.5,46.2,2019-09-28T16:30:00Z,85,8,0,0,0,0,7,0,2594274,3,1,76.0,7,-389049,28794,417843,121,False,0,214,Sterling,11,535,46,2
202,0,0,11,0,18.1,214,75,2,0,7.9,12.0,2019-10-06T13:00:00Z,90,20,0,0,0,0,8,0,2660322,2,0,49.0,2,30421,114576,84155,121,True,0,214,Sterling,11,625,48,5
203,1,0,20,1,41.8,214,84,0,0,9.9,21.2,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,2633111,2,0,36.0,5,-29518,96344,125862,121,False,1,214,Sterling,11,715,53,11
204,0,3,36,1,37.3,214,95,0,1,15.9,39.0,2019-10-26T11:30:00Z,75,2,0,0,0,0,10,0,2657386,0,3,83.0,11,16083,70951,54868,121,True,0,214,Sterling,11,790,64,1
205,0,0,2,0,49.6,214,107,1,0,10.8,12.6,2019-11-02T15:00:00Z,90,16,0,0,0,0,11,0,2776202,1,2,46.0,1,99209,135057,35848,121,True,1,214,Sterling,11,880,65,2
206,0,0,5,0,4.9,214,114,3,0,7.2,4.6,2019-11-10T16:30:00Z,90,10,0,0,0,0,12,0,2598151,1,3,62.0,2,-158306,22450,180756,121,False,0,214,Sterling,11,970,67,2
207,0,0,10,0,4.4,214,127,1,0,1.9,8.4,2019-11-23T17:30:00Z,90,6,0,0,0,0,13,0,2395574,1,2,6.0,2,-215686,31784,247470,120,True,0,214,Sterling,11,1060,69,7
208,0,0,20,0,34.8,214,136,2,1,17.4,46.0,2019-11-30T12:30:00Z,90,13,0,0,0,0,14,0,2162216,2,2,93.0,7,-240668,12861,253529,120,False,0,214,Sterling,11,1150,76,3
209,0,0,7,1,8.3,214,142,0,0,9.9,10.0,2019-12-03T20:15:00Z,71,5,0,0,0,0,15,0,2126304,4,1,81.0,3,-47594,18968,66562,119,False,0,214,Sterling,11,1221,79,2
210,0,0,11,0,30.6,214,155,2,0,11.9,18.8,2019-12-07T17:30:00Z,90,12,0,0,0,0,16,0,1934947,2,1,70.0,2,-190756,11439,202195,119,True,0,214,Sterling,11,1311,81,10
211,0,2,31,1,31.4,214,161,0,1,12.0,37.4,2019-12-15T16:30:00Z,90,1,0,0,0,0,17,0,1702237,3,0,51.0,10,-233528,7427,240955,118,False,0,214,Sterling,11,1401,91,5
212,1,0,16,0,36.3,214,175,1,0,11.3,7.4,2019-12-21T17:30:00Z,88,9,0,0,0,0,18,0,1855784,1,3,69.0,5,98328,146472,48144,118,True,0,214,Sterling,11,1489,96,10
213,0,0,26,0,1.8,214,190,3,2,12.9,67.2,2019-12-27T19:45:00Z,90,20,0,1,0,0,19,0,1770703,2,3,60.0,10,-42327,49727,92054,118,False,0,214,Sterling,11,1579,106,3
214,0,0,12,1,26.2,214,195,0,0,5.0,5.6,2019-12-29T18:00:00Z,87,15,0,0,0,0,20,0,1760769,0,2,18.0,3,-13659,30655,44314,118,True,0,214,Sterling,11,1666,109,1
215,0,0,3,0,0.0,214,205,0,0,0.0,0.0,2020-01-01T17:30:00Z,1,8,0,0,0,0,21,0,1709126,1,2,0.0,1,-54309,35530,89839,118,True,0,214,Sterling,11,1667,110,0
216,0,0,0,0,0.0,214,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,2,0,0,0,0,22,0,1658006,6,1,0.0,0,-54967,41911,96878,118,False,0,214,Sterling,11,1667,110,0
217,0,0,7,1,20.3,150,4,0,0,6.5,12.2,2019-08-10T14:00:00Z,90,7,0,0,0,0,1,0,513213,0,0,32.0,3,0,0,0,80,False,0,150,Richarlison,8,90,3,3
218,0,0,0,1,0.4,150,15,0,0,3.0,0.0,2019-08-17T14:00:00Z,62,18,0,0,0,0,2,0,558233,0,1,30.0,3,-10235,51278,61513,80,True,0,150,Richarlison,8,152,6,2
219,0,0,13,0,3.0,150,21,1,0,3.2,10.8,2019-08-23T19:00:00Z,77,2,0,0,0,0,3,0,476562,0,2,18.0,2,-88177,17655,105832,80,False,0,150,Richarlison,8,229,8,15
220,0,3,57,0,13.3,150,35,2,2,15.4,88.0,2019-09-01T13:00:00Z,90,20,0,0,0,0,4,0,385230,2,3,53.0,15,-97673,12846,110519,79,True,0,150,Richarlison,8,319,23,4
221,1,0,18,0,40.9,150,42,3,0,8.8,28.4,2019-09-15T13:00:00Z,80,3,0,0,0,0,5,0,521855,1,3,19.0,4,105853,148857,43004,79,False,1,150,Richarlison,8,399,27,2
222,0,0,2,0,17.3,150,55,2,0,6.3,6.2,2019-09-21T14:00:00Z,90,15,0,0,0,0,6,0,620353,2,0,39.0,2,84699,120044,35345,80,True,0,150,Richarlison,8,489,29,2
223,0,0,4,0,1.6,150,65,3,0,4.4,15.2,2019-09-28T16:30:00Z,90,11,0,0,0,0,7,0,501619,3,1,27.0,2,-112070,20957,133027,80,True,0,150,Richarlison,8,579,31,2
224,0,0,14,0,11.4,150,73,1,0,7.1,16.8,2019-10-05T14:00:00Z,90,5,0,0,0,0,8,0,487873,0,1,43.0,2,-22746,28383,51129,79,False,0,150,Richarlison,8,669,33,6
225,1,0,12,1,18.3,150,85,0,0,6.1,22.6,2019-10-19T11:30:00Z,90,19,0,0,0,0,9,0,456791,0,2,20.0,6,-34384,16717,51101,79,True,0,150,Richarlison,8,759,39,5
226,1,0,19,0,23.8,150,92,3,0,6.0,4.2,2019-10-26T14:00:00Z,90,4,0,0,0,0,10,0,463246,2,3,32.0,5,2969,22098,19129,79,False,0,150,Richarlison,8,849,44,2
227,0,0,1,0,4.2,150,106,1,0,7.6,12.0,2019-11-03T16:30:00Z,90,17,0,0,0,0,11,0,440021,1,1,60.0,2,-23848,13786,37634,79,True,0,150,Richarlison,8,939,46,10
228,0,3,30,0,12.8,150,118,1,1,11.4,47.0,2019-11-09T15:00:00Z,88,16,0,0,0,0,12,0,475446,2,1,54.0,10,23448,45197,21749,79,False,0,150,Richarlison,8,1027,56,2
229,0,0,4,0,1.8,150,126,2,0,2.1,5.4,2019-11-23T15:00:00Z,90,14,0,0,0,0,13,0,585711,2,0,14.0,2,98176,116658,18482,79,True,0,150,Richarlison,8,1117,58,8
230,0,1,26,0,33.3,150,133,2,1,12.1,58.4,2019-12-01T16:30:00Z,90,9,0,0,0,0,14,0,464431,1,2,29.0,8,-105394,4873,110267,79,False,0,150,Richarlison,8,1207,66,6
231,0,0,18,0,11.8,150,149,5,1,10.2,42.2,2019-12-04T20:15:00Z,90,10,0,0,0,0,15,0,448540,2,5,48.0,6,-20227,7875,28102,79,False,1,150,Richarlison,8,1297,72,6
232,0,0,21,0,4.5,150,154,1,1,9.5,38.6,2019-12-07T12:30:00Z,70,6,0,0,0,0,16,0,462555,1,3,52.0,6,9767,28268,18501,78,True,1,150,Richarlison,8,1367,78,1
233,0,0,-1,0,13.5,150,167,1,0,4.4,16.4,2019-12-15T14:00:00Z,90,12,0,0,0,0,17,0,519154,1,1,14.0,1,50651,71648,20997,78,False,1,150,Richarlison,8,1457,79,3
234,0,0,9,1,22.3,150,174,0,0,6.2,7.2,2019-12-21T12:30:00Z,90,1,0,0,0,0,18,0,691769,0,0,32.0,3,126331,149248,22917,79,True,0,150,Richarlison,8,1547,82,3
235,0,0,3,1,14.1,150,185,0,0,5.4,4.6,2019-12-26T15:00:00Z,85,5,0,0,0,0,19,0,765160,0,1,35.0,3,109284,146564,37280,80,True,0,150,Richarlison,8,1632,85,6
236,1,1,26,0,35.5,150,196,1,0,12.6,46.0,2019-12-28T15:00:00Z,90,13,0,0,0,0,20,0,753994,2,1,44.0,6,-9011,47494,56505,80,False,0,150,Richarlison,8,1722,91,7
237,0,0,21,0,2.0,150,205,2,1,7.6,36.8,2020-01-01T17:30:00Z,90,11,0,0,0,0,21,0,718352,1,2,37.0,7,-38360,50148,88508,80,False,0,150,Richarlison,8,1812,98,10
238,0,2,36,1,15.6,150,215,0,1,14.1,48.0,2020-01-11T15:00:00Z,90,4,0,0,0,0,22,0,894286,0,1,77.0,10,167496,211889,44393,80,True,0,150,Richarlison,8,1902,108,0
239,0,0,10,1,12.2,409,5,0,0,6.1,18.8,2019-08-11T13:00:00Z,90,9,0,0,0,0,1,0,1293686,0,0,30.0,2,0,0,0,75,False,0,409,Jiménez,20,90,2,2
240,0,0,6,0,2.5,409,20,1,0,2.9,4.6,2019-08-19T19:00:00Z,90,12,0,0,0,0,2,0,1237196,1,1,22.0,2,-124842,37818,162660,75,True,0,409,Jiménez,20,180,4,9
241,0,3,31,0,24.4,409,30,1,1,10.8,40.4,2019-08-25T15:30:00Z,90,5,0,0,0,0,3,0,1128333,1,1,43.0,9,-132727,73959,206686,75,True,0,409,Jiménez,20,270,13,5
242,0,0,20,0,2.8,409,35,3,1,9.4,37.6,2019-09-01T13:00:00Z,90,8,0,0,0,0,4,0,1015025,2,3,54.0,5,-126964,45795,172759,74,False,1,409,Jiménez,20,360,18,2
243,0,0,2,0,5.3,409,50,4,0,1.8,0.0,2019-09-14T14:00:00Z,69,6,0,0,0,0,5,0,943841,5,2,13.0,2,-83141,39620,122761,74,True,0,409,Jiménez,20,429,20,2
244,0,0,14,0,41.6,409,54,1,0,8.2,13.2,2019-09-22T13:00:00Z,75,7,0,0,0,0,6,0,760019,1,1,27.0,2,-186774,9457,196231,73,False,0,409,Jiménez,20,504,22,2
245,0,0,2,1,12.0,409,70,0,0,2.4,0.0,2019-09-28T14:00:00Z,79,18,0,0,0,0,7,0,664936,0,2,13.0,2,-100727,16753,117480,72,True,0,409,Jiménez,20,583,24,10
246,2,2,31,1,31.0,409,75,0,0,10.3,41.8,2019-10-06T13:00:00Z,90,11,0,0,0,0,8,0,573994,2,0,30.0,10,-91022,3918,94940,72,False,0,409,Jiménez,20,673,34,7
247,0,2,26,0,3.6,409,90,1,1,5.8,31.0,2019-10-19T14:00:00Z,90,16,0,0,0,0,9,0,633193,1,1,23.0,7,49463,74527,25064,71,True,1,409,Jiménez,20,763,41,2
248,0,0,14,0,32.3,409,96,1,0,5.8,12.2,2019-10-27T14:00:00Z,90,13,0,0,0,0,10,0,742833,1,1,13.0,2,105340,118427,13087,71,False,0,409,Jiménez,20,853,43,9
249,0,3,29,0,14.4,409,101,1,1,18.5,55.0,2019-11-02T15:00:00Z,90,1,0,0,0,0,11,0,747616,1,1,116.0,9,4409,56915,52506,72,False,0,409,Jiménez,20,943,52,9
250,0,3,33,1,46.3,409,120,0,1,12.4,37.0,2019-11-10T14:00:00Z,89,2,0,0,0,0,12,0,920928,1,2,41.0,9,155927,174452,18525,73,True,0,409,Jiménez,20,1032,61,7
251,0,1,27,0,24.2,409,123,1,1,15.5,43.6,2019-11-23T15:00:00Z,90,3,0,0,0,0,13,0,1050305,2,1,87.0,7,130901,176873,45972,74,False,0,409,Jiménez,20,1122,68,5
252,1,0,15,0,29.8,409,140,1,0,16.4,31.2,2019-12-01T14:00:00Z,90,15,0,0,0,0,14,0,1521027,1,1,103.0,5,458823,484551,25728,76,True,0,409,Jiménez,20,1212,73,2
253,0,0,10,1,27.1,409,146,0,0,10.6,10.0,2019-12-04T19:30:00Z,83,19,0,0,0,0,15,0,1689040,0,2,69.0,2,171917,200485,28568,77,True,0,409,Jiménez,20,1295,75,5
254,1,0,20,0,44.8,409,153,2,0,8.2,25.2,2019-12-08T16:30:00Z,84,4,0,0,0,0,16,0,1501317,2,2,12.0,5,-184708,41338,226046,76,False,0,409,Jiménez,20,1379,80,5
255,1,0,13,0,17.4,409,170,2,0,7.5,22.4,2019-12-15T14:00:00Z,90,17,0,0,0,0,17,0,1247894,2,1,35.0,5,-253783,23694,277477,75,True,0,409,Jiménez,20,1469,85,7
256,0,1,30,0,26.2,409,177,1,1,13.1,38.6,2019-12-21T15:00:00Z,90,14,0,0,0,0,18,0,1307730,2,1,66.0,7,25534,75566,50032,75,False,0,409,Jiménez,20,1559,92,11
257,1,2,41,0,38.2,409,190,2,1,20.3,56.2,2019-12-27T19:45:00Z,90,11,0,0,0,0,19,0,1220075,2,3,109.0,11,-63155,31596,94751,75,True,0,409,Jiménez,20,1649,103,1
258,0,0,2,0,10.3,409,194,0,0,3.5,4.2,2019-12-29T16:30:00Z,18,10,0,0,0,0,20,0,1231125,0,1,20.0,1,6226,53917,47691,75,False,0,409,Jiménez,20,1667,104,2
259,0,0,2,0,4.7,409,209,2,0,2.6,0.0,2020-01-01T15:00:00Z,90,18,0,0,0,0,21,0,1334776,1,2,26.0,2,95099,150648,55549,75,False,0,409,Jiménez,20,1757,106,2
