id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
41,0,0,15,,,0,42748,-1,1,-3,3,27.9,0,2,0.0,0.0,0,Gaëtan,0.0,3,0,5.0,False,16.0,57,,,42,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,a,4,36,6.0,3,2292,32,7477,41,0.0,0.7,Bong,0
80,0,0,9,100.0,100.0,0,15237,0,0,-3,3,2.2,0,3,0.5,0.0,0,Andrew,0.0,1,0,0.9,False,6.4,57,,2019-12-20T11:00:16.393267Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,a,3,91,0.0,3,1258,17,4072,24,0.0,0.6,Surman,0
77,0,0,16,0.0,0.0,0,56872,0,0,-1,1,33.1,0,3,0.0,0.0,0,Junior,0.5,2,0,6.8,False,16.0,106,Calf injury - Expected back 09 Feb,2020-01-12T20:00:12.983134Z,59,0,0,0,56872.jpg,1.5,0,0,Stanislas,0.0,False,,i,3,91,19.0,3,798,5,964,39,0.1,0.5,Stanislas,0
66,0,0,25,,,0,222434,0,0,0,0,12.6,0,2,1.0,0.5,0,Jack,0.5,4,0,5.8,False,28.2,167,,,40,0,0,0,222434.jpg,1.0,0,0,Simpson,7.4,False,,a,3,91,18.0,3,390133,1399,413479,7823,0.1,0.8,Simpson,0
60,0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3228,5,16955,33,0.0,0.7,Daniels,0
606,0,0,27,,,0,32259,0,0,0,0,0.0,0,1,1.0,0.5,1,Darren,1.0,5,0,4.9,False,49.6,180,,,45,0,0,0,32259.jpg,1.5,0,6,Randolph,0.2,False,,a,19,21,0.0,3,17522,732,2137,854,0.2,0.7,Randolph,0
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-0.3,-0.3,0,Ørjan,0.2,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,17132,122,16175,648,0.0,0.7,Nyland,0
570,0,0,1,,,0,113688,0,0,0,0,1.8,0,4,0.3,0.3,1,Oumar,0.3,2,0,0.9,False,7.0,19,,,45,0,0,0,113688.jpg,1.0,0,0,Niasse,0.0,False,,a,8,11,0.0,3,2516,108,1527,107,0.1,0.7,Niasse,0
335,0,0,9,100.0,100.0,0,234908,0,0,-1,1,12.5,0,2,-0.3,1.2,0,Juan,0.2,3,0,3.1,False,18.6,66,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.8,0,0,Foyth,0.0,False,,a,17,6,0.0,3,2376,27,3413,58,0.0,0.6,Foyth,1
435,0,0,12,0.0,0.0,0,124165,0,0,-4,4,0.6,0,3,0.0,0.0,0,Patrick,0.0,2,0,0.5,False,4.4,24,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T20:30:19.362679Z,51,0,0,0,124165.jpg,1.0,0,0,Roberts,0.0,False,,n,14,45,0.0,3,1511,3,7576,43,0.0,0.6,Roberts,0
227,0,0,9,0.0,0.0,0,58893,0,0,-2,2,1.9,0,2,0.0,0.0,0,Marcos,0.0,2,0,2.8,False,20.2,121,Muscle injury - Unknown return date,2019-11-22T11:30:18.673309Z,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,,i,12,1,6.0,3,4780,3,11740,51,0.0,0.6,Rojo,1
538,0,0,9,,,0,432735,0,0,-1,1,1.5,0,4,0.0,-0.5,0,Adam,0.5,3,0,0.9,False,3.0,65,,,44,0,0,0,432735.jpg,1.5,0,0,Idah,0.1,False,,a,14,45,4.0,3,16300,179,12175,347,0.1,0.7,Idah,0
602,0,0,9,,,0,76306,0,0,0,0,17.3,0,3,1.0,0.5,2,Lukas,1.5,2,0,3.9,False,0.0,86,,,45,0,0,0,76306.jpg,1.5,0,0,Rupp,0.0,False,,a,14,45,24.0,3,197,63,78,27,0.3,0.7,Rupp,0
231,0,0,22,100.0,100.0,0,76359,0,0,-2,2,3.0,0,2,0.7,0.7,1,Phil,0.2,3,0,4.7,False,21.4,135,,2019-09-25T22:00:12.876760Z,48,0,0,0,76359.jpg,1.0,0,0,Jones,0.2,False,,a,12,1,23.0,2,4628,112,13091,103,0.0,0.4,Jones,0
78,0,0,10,100.0,0.0,0,103912,0,0,-4,4,5.4,0,3,0.0,0.0,0,Jordon,0.0,1,0,1.2,False,6.8,48,,2020-01-21T01:00:16.756052Z,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.1,False,,a,3,91,0.0,2,6582,46,23008,210,0.0,0.4,Ibe,0
533,0,0,5,100.0,100.0,0,243568,0,0,0,0,12.6,0,3,0.0,0.0,0,Billy,0.0,1,0,1.5,False,2.8,9,,2020-01-03T16:00:15.525594Z,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2648,19,2323,28,0.0,0.4,Gilmour,0
568,0,0,10,0.0,0.0,0,183487,0,0,0,0,3.8,0,3,0.0,0.0,0,Nathan,0.0,1,0,2.5,False,12.6,31,Joined Oxford United on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T13:30:13.472150Z,45,0,0,0,183487.jpg,1.0,0,0,Holland,0.0,False,,n,19,21,9.0,2,579,0,539,21,0.0,0.4,Holland,0
600,0,0,3,,,0,223349,0,0,0,0,1.3,0,3,0.2,0.2,1,Indiana,0.7,0,0,0.7,False,1.2,36,,,45,0,0,0,223349.jpg,1.0,0,0,Vassilev,0.0,False,,a,2,7,4.0,2,208,41,59,20,0.2,0.4,Vassilev,0
249,0,0,4,,,0,222677,0,0,-2,2,0.5,0,3,0.5,0.5,0,Tahith,0.0,0,0,0.2,False,1.4,24,,,43,0,0,0,222677.jpg,1.0,0,0,Chong,0.7,False,,a,12,1,0.0,2,94964,212,79349,1163,0.0,0.5,Chong,0
605,0,0,7,,,0,195774,0,0,0,0,11.7,0,3,0.5,2.0,1,Gedson,1.0,0,0,2.1,False,2.8,25,,,50,0,0,0,195774.jpg,1.0,0,0,Carvalho Fernandes,0.0,False,,a,17,6,6.0,2,3490,253,827,312,0.2,0.4,Fernandes,0
604,0,0,9,,,0,168290,0,0,0,0,0.3,0,3,1.0,1.5,1,Ignacio,1.0,1,0,1.8,False,15.6,16,,,50,0,0,0,168290.jpg,1.0,0,0,Pussetto,0.0,False,,a,18,57,2.0,2,352,24,108,31,0.2,0.4,Pussetto,0
10,0,0,13,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,0.7,0.2,1,Rob,0.2,3,0,1.6,False,13.4,85,,2019-12-09T10:00:19.335279Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,a,1,3,2.0,2,11442,324,13841,158,0.0,0.4,Holding,0
245,0,0,7,100.0,100.0,0,209041,0,0,-2,2,24.8,0,3,0.7,0.7,0,Angel,0.2,1,0,3.1,False,4.2,19,,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,a,12,1,2.0,2,5352,46,10723,74,0.0,0.4,Gomes,0
229,0,0,9,100.0,100.0,0,216051,0,0,-1,1,3.5,0,2,0.7,0.7,0,José Diogo,0.2,1,0,1.6,False,10.4,62,,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,a,12,1,2.0,2,1457,37,10771,35,0.0,0.4,Dalot,0
456,0,0,0,,,0,90518,0,0,-4,4,0.6,0,3,0.0,-1.0,0,Ravel,0.0,0,0,0.2,False,0.0,12,,,46,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,,a,15,49,4.0,1,4181,81,12902,116,0.0,0.2,Morrison,0
429,0,0,3,0.0,0.0,0,79852,-1,1,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1176,3,6486,52,0.0,0.2,Steer,0
449,0,0,6,100.0,0.0,0,28082,0,0,-1,1,0.0,0,1,0.0,0.0,0,Ralf,0.0,1,0,0.4,False,4.0,21,,2020-01-21T14:00:15.835871Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,,a,14,45,0.0,1,4921,19,25948,238,0.0,0.2,Fahrmann,0
436,0,0,9,100.0,100.0,0,74854,0,0,-2,2,0.0,0,1,0.0,-1.0,0,Simon,0.0,3,0,0.8,False,7.8,90,,2019-12-22T12:00:21.115265Z,43,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,,a,15,49,0.0,1,3335,98,6184,80,0.0,0.2,Moore,0
586,0,0,8,,,0,232792,0,0,0,0,0.0,0,2,0.2,0.2,0,Tariq,0.2,0,0,0.0,False,0.0,31,,,40,0,0,0,232792.jpg,1.0,0,0,Lamptey,0.1,False,,a,6,8,0.0,1,7208,206,3176,274,0.0,0.2,Lamptey,0
348,0,0,5,100.0,100.0,0,54756,0,0,-2,2,0.9,0,3,-0.5,1.0,0,Victor,0.0,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,5072,39,7918,85,0.0,0.2,Wanyama,1
