,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek,id_,sum_points,web_name,next_week_points
463,0,0,19,0,10.0,168,45,1,0,4.0,30.2,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,4,427766,0,1,0.0,3,-13341,15655,28996,50,False,0,5,168,16,Schmeichel,3
464,0,0,16,0,0.0,168,56,1,0,2.4,23.6,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,3,428074,1,2,0.0,3,-5763,10420,16183,50,True,0,6,168,19,Schmeichel,6
465,0,0,19,1,0.0,168,66,0,0,0.3,3.4,2019-09-29T15:30:00Z,90,13,0,0,0,0,7,0,457624,0,5,0.0,6,18770,33314,14544,50,True,0,7,168,25,Schmeichel,3
466,0,0,23,0,0.0,168,74,2,0,5.0,50.4,2019-10-05T14:00:00Z,90,10,0,0,0,0,8,6,478331,1,2,0.0,3,18642,37392,18750,50,False,0,8,168,28,Schmeichel,3
467,0,0,16,0,0.0,168,86,1,0,2.7,27.4,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,3,586160,1,2,0.0,3,94739,106899,12160,51,True,0,9,168,31,Schmeichel,7
468,0,0,27,1,0.0,168,98,0,0,2.3,22.8,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,3,599421,9,0,0.0,7,13634,25205,11571,51,False,0,10,168,38,Schmeichel,8
469,0,1,27,1,0.0,168,105,0,0,2.0,19.8,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,3,643294,2,0,0.0,8,35736,50606,14870,51,False,0,11,168,46,Schmeichel,6
470,0,0,22,1,0.0,168,113,0,0,1.1,10.8,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,1,702800,0,2,0.0,6,54666,67671,13005,51,True,0,12,168,52,Schmeichel,6
471,0,0,19,1,0.0,168,124,0,0,0.2,2.4,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,851169,2,0,0.0,6,133489,156345,22856,52,False,0,13,168,58,Schmeichel,2
472,0,0,13,0,0.0,168,133,1,0,2.0,20.0,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,2,904277,1,2,0.0,2,48531,66352,17821,52,True,0,14,168,60,Schmeichel,6
473,0,0,21,1,0.0,168,143,0,0,0.8,7.8,2019-12-04T19:30:00Z,90,18,0,0,0,0,15,1,982463,0,2,0.0,6,71411,82466,11055,53,True,0,15,168,66,Schmeichel,2
474,0,0,9,0,0.0,168,151,1,0,1.2,12.2,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,1,1051045,4,1,0.0,2,60125,71714,11589,53,False,0,16,168,68,Schmeichel,2
475,0,0,12,0,0.0,168,165,1,0,1.6,15.6,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,2,1104856,1,1,0.0,2,42057,65592,23535,54,True,0,17,168,70,Schmeichel,0
476,0,0,21,1,30.7,448,5,0,0,8.0,12.0,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,327240,0,0,37.0,3,0,0,0,65,True,0,1,448,3,Tielemans,2
477,0,0,6,0,4.8,448,14,1,0,3.2,4.6,2019-08-18T15:30:00Z,90,6,0,0,0,0,2,0,342333,1,1,23.0,2,-13230,16584,29814,65,False,0,2,448,5,Tielemans,2
478,0,0,10,0,35.2,448,27,1,0,4.7,11.2,2019-08-24T14:00:00Z,88,15,0,0,0,0,3,0,302392,2,1,1.0,2,-44143,9578,53721,65,False,0,3,448,7,Tielemans,12
479,1,2,45,0,31.9,448,36,1,1,13.6,60.2,2019-08-31T14:00:00Z,90,3,0,0,0,0,4,0,254667,1,3,44.0,12,-51266,6721,57987,64,True,0,4,448,19,Tielemans,2
480,0,0,13,0,9.7,448,45,1,0,1.7,5.8,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,0,301868,0,1,1.0,2,33295,59634,26339,64,False,0,5,448,21,Tielemans,2
481,0,0,8,0,29.3,448,56,1,0,4.4,4.8,2019-09-21T11:30:00Z,83,17,0,0,0,0,6,0,302710,1,2,10.0,2,-635,26864,27499,64,True,0,6,448,23,Tielemans,3
482,0,0,14,1,25.3,448,66,0,0,7.2,13.2,2019-09-29T15:30:00Z,90,13,0,0,0,0,7,0,312386,0,5,33.0,3,4715,36382,31667,64,True,0,7,448,26,Tielemans,2
483,0,0,5,0,4.3,448,74,2,0,1.1,6.2,2019-10-05T14:00:00Z,90,10,0,0,0,0,8,0,289483,1,2,0.0,2,-22252,11951,34203,64,False,0,8,448,28,Tielemans,9
484,0,2,30,0,37.2,448,86,1,1,11.4,51.4,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,0,284856,1,2,25.0,9,-7831,15015,22846,64,True,0,9,448,37,Tielemans,11
485,1,0,42,1,47.5,448,98,0,1,14.9,58.8,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,0,342067,9,0,43.0,11,52753,59721,6968,64,False,0,10,448,48,Tielemans,3
486,0,0,8,1,17.5,448,105,0,0,3.3,9.0,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,528460,2,0,6.0,3,178100,190063,11963,65,False,0,11,448,51,Tielemans,6
487,1,0,23,1,44.6,448,113,0,0,9.6,26.4,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,642003,0,2,25.0,6,112296,131380,19084,66,True,0,12,448,57,Tielemans,3
488,0,0,16,1,13.9,448,124,0,0,2.2,6.0,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,787329,2,0,2.0,3,138158,168963,30805,67,False,0,13,448,60,Tielemans,2
489,0,0,13,0,20.7,448,133,1,0,4.1,12.4,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,0,765349,1,2,8.0,2,-16549,41030,57579,67,True,0,14,448,62,Tielemans,3
490,0,0,8,1,14.7,448,143,0,0,1.8,1.2,2019-12-04T19:30:00Z,68,18,0,0,0,0,15,0,744424,0,2,2.0,3,-23143,23392,46535,67,True,0,15,448,65,Tielemans,2
491,0,0,11,0,25.8,448,151,1,0,6.1,12.8,2019-12-08T14:00:00Z,90,2,0,0,0,0,16,0,677374,4,1,22.0,2,-67730,15460,83190,67,False,0,16,448,67,Tielemans,2
492,0,0,11,0,21.9,448,165,1,0,4.4,14.2,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,0,608036,1,1,8.0,2,-70367,17095,87462,66,True,0,17,448,69,Tielemans,0
493,0,0,27,0,0.8,183,1,1,1,7.4,52.4,2019-08-09T19:00:00Z,90,14,0,0,0,0,1,0,2725192,1,4,21.0,8,0,0,0,65,True,0,1,183,8,van Dijk,2
494,0,0,16,0,1.1,183,19,1,0,3.4,30.8,2019-08-17T14:00:00Z,90,16,0,0,0,0,2,0,3217035,2,1,2.0,2,60548,107209,46661,65,False,0,2,183,10,van Dijk,2
495,0,0,7,0,0.8,183,24,1,0,3.2,11.0,2019-08-24T16:30:00Z,90,1,0,0,0,0,3,0,3261181,1,3,20.0,2,-71028,94480,165508,65,True,0,3,183,12,van Dijk,7
496,0,1,27,1,1.0,183,32,0,0,2.4,20.8,2019-08-31T16:30:00Z,90,5,0,0,0,0,4,0,3306073,3,0,2.0,7,-62084,87396,149480,65,False,0,4,183,19,van Dijk,2
497,0,0,17,0,4.5,183,44,1,0,5.8,24.4,2019-09-14T11:30:00Z,90,13,0,0,0,0,5,0,3401581,1,3,29.0,2,6215,128944,122729,65,True,0,5,183,21,van Dijk,2
498,0,0,13,0,0.5,183,53,1,0,1.5,14.2,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,3308891,2,1,0.0,2,-120067,32733,152800,65,False,0,6,183,23,van Dijk,8
499,0,2,29,1,14.1,183,68,0,0,4.7,31.0,2019-09-28T11:30:00Z,90,15,0,0,0,0,7,0,3234963,1,0,2.0,8,-111045,39184,150229,65,False,0,7,183,31,van Dijk,2
500,0,0,18,0,3.4,183,74,1,0,2.4,17.0,2019-10-05T14:00:00Z,90,9,0,0,0,0,8,0,3233186,1,2,4.0,2,-28162,35562,63724,65,True,0,8,183,33,van Dijk,2
501,0,0,13,0,1.3,183,87,1,0,1.8,16.4,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,0,3185653,1,1,0.0,2,-72180,27864,100044,65,False,0,9,183,35,van Dijk,2
502,0,0,14,0,2.6,183,94,1,0,3.6,16.4,2019-10-27T16:30:00Z,90,17,0,0,0,0,10,0,3161305,1,2,17.0,2,-40156,24219,64375,65,True,0,10,183,37,van Dijk,1
503,0,0,10,0,11.8,183,102,1,0,3.4,18.0,2019-11-02T15:00:00Z,90,2,0,0,0,0,11,0,3008759,2,1,4.0,1,-160108,20403,180511,65,False,1,11,183,38,van Dijk,2
504,0,0,15,0,0.1,183,114,1,0,3.1,28.4,2019-11-10T16:30:00Z,90,11,0,0,0,0,12,0,2864573,1,3,2.0,2,-149272,10214,159486,64,True,0,12,183,40,van Dijk,2
505,0,0,15,0,4.7,183,125,1,0,8.4,23.0,2019-11-23T15:00:00Z,90,7,0,0,0,0,13,0,2821719,2,1,56.0,2,-72586,35815,108401,64,False,0,13,183,42,van Dijk,17
506,0,3,42,0,3.7,183,134,1,2,12.0,80.6,2019-11-30T15:00:00Z,90,4,0,0,0,0,14,0,2756210,1,2,36.0,17,-73511,18321,91832,64,True,0,14,183,59,van Dijk,1
507,0,0,15,0,0.3,183,149,2,0,1.8,18.0,2019-12-04T20:15:00Z,90,8,0,0,0,0,15,0,2820753,2,5,0.0,1,48461,60061,11600,64,True,0,15,183,60,van Dijk,6
508,0,0,27,1,2.1,183,152,0,0,2.5,22.6,2019-12-07T15:00:00Z,90,3,0,0,0,0,16,0,2844566,3,0,0.0,6,15023,52494,37471,64,False,0,16,183,66,van Dijk,7
509,0,1,27,1,5.0,183,166,0,0,2.1,16.2,2019-12-14T12:30:00Z,90,18,0,0,0,0,17,0,2898864,0,2,0.0,7,34448,68807,34359,64,True,0,17,183,73,van Dijk,0
510,0,0,22,0,22.1,29,6,3,0,4.9,27.0,2019-08-10T16:30:00Z,90,17,0,0,0,0,1,0,345002,1,3,0.0,2,0,0,0,60,False,0,1,29,2,Grealish,6
511,1,1,26,0,70.0,29,12,2,0,11.5,34.0,2019-08-17T14:00:00Z,90,3,0,0,0,0,2,0,369565,2,1,11.0,6,-2810,29014,31824,60,True,0,2,29,8,Grealish,3
512,0,0,14,1,13.5,29,21,0,0,3.2,7.6,2019-08-23T19:00:00Z,90,8,0,0,0,0,3,0,354999,0,2,11.0,3,-19343,22970,42313,60,True,0,3,29,11,Grealish,1
513,0,0,6,0,3.8,29,34,1,0,4.1,17.2,2019-08-31T14:00:00Z,90,7,0,0,0,0,4,0,339699,0,1,20.0,1,-20001,22284,42285,60,False,1,4,29,12,Grealish,2
514,0,0,11,1,33.7,29,41,0,0,7.1,27.0,2019-09-16T19:00:00Z,90,19,0,0,0,0,5,0,301823,0,0,10.0,2,-39813,9044,48857,60,True,1,5,29,14,Grealish,6
515,1,1,29,0,46.3,29,51,3,0,9.0,37.4,2019-09-22T15:30:00Z,90,1,0,0,0,0,6,0,272091,2,3,6.0,6,-31366,4008,35374,59,False,0,6,29,20,Grealish,2
516,0,0,10,0,36.1,29,61,2,0,6.8,12.8,2019-09-28T14:00:00Z,90,5,0,0,0,0,7,0,269224,2,2,19.0,2,-5752,14763,20515,59,True,0,7,29,22,Grealish,7
517,0,0,24,0,27.5,29,77,1,1,12.0,49.8,2019-10-05T14:00:00Z,90,14,0,0,0,0,8,0,250741,5,1,43.0,7,-18559,5063,23622,59,False,0,8,29,29,Grealish,13
518,1,3,48,0,69.2,29,81,1,1,23.3,77.4,2019-10-19T14:00:00Z,90,4,0,0,0,0,9,0,263973,1,2,86.0,13,9277,19454,10177,59,True,0,9,29,42,Grealish,1
519,0,0,0,0,2.5,29,95,3,0,0.6,3.4,2019-10-26T11:30:00Z,83,11,0,0,0,0,10,0,342709,0,3,0.0,1,73348,82133,8785,59,False,1,10,29,43,Grealish,0
520,0,0,0,0,0.0,29,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,10,0,0,0,0,11,0,308793,2,1,0.0,0,-31467,16336,47803,59,True,0,11,29,43,Grealish,0
521,0,0,0,0,0.0,29,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,20,0,0,0,0,12,0,286069,1,2,0.0,0,-23066,7813,30879,59,False,0,12,29,43,Grealish,6
522,1,0,25,1,75.4,29,122,0,0,16.4,36.4,2019-11-25T20:00:00Z,90,13,0,0,0,0,13,0,271323,0,2,52.0,6,-16831,11713,28544,59,True,0,13,29,49,Grealish,9
523,0,2,26,0,14.9,29,135,2,1,8.4,36.6,2019-12-01T16:30:00Z,90,12,0,0,0,0,14,0,278446,2,2,32.0,9,5130,15249,10119,59,False,0,14,29,58,Grealish,2
524,0,0,11,0,17.5,29,147,2,0,3.3,15.8,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,0,336581,1,2,0.0,2,54878,59304,4426,59,False,0,15,29,60,Grealish,6
525,0,0,29,0,35.6,29,151,4,1,12.6,49.4,2019-12-08T14:00:00Z,90,9,0,0,0,0,16,0,417797,4,1,41.0,6,78105,88568,10463,60,True,1,16,29,66,Grealish,0
526,0,0,-8,0,12.9,29,168,2,0,2.6,0.0,2019-12-14T15:00:00Z,90,15,0,1,0,0,17,0,572757,0,2,17.0,0,148588,162559,13971,61,False,0,17,29,66,Grealish,0
527,0,0,23,1,16.7,161,5,0,0,3.1,5.2,2019-08-11T13:00:00Z,90,20,0,0,0,0,1,0,315266,0,0,9.0,6,0,0,0,55,True,0,1,161,6,Chilwell,0
528,0,0,0,0,0.0,161,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,6,0,0,0,0,2,0,335869,1,1,0.0,0,-8749,11672,20421,55,False,0,2,161,6,Chilwell,0
529,0,0,0,0,0.0,161,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,15,0,0,0,0,3,0,272129,2,1,0.0,0,-64474,5258,69732,55,False,0,3,161,6,Chilwell,5
530,1,0,20,0,25.6,161,36,1,0,5.2,26.2,2019-08-31T14:00:00Z,90,3,0,0,0,0,4,0,231126,1,3,0.0,5,-43551,2577,46128,54,True,0,4,161,11,Chilwell,1
531,0,0,6,0,4.5,161,45,1,0,2.6,12.8,2019-09-14T14:00:00Z,90,12,0,0,0,0,5,0,251028,0,1,9.0,1,11774,24559,12785,54,False,1,5,161,12,Chilwell,2
532,0,0,13,0,12.6,161,56,1,0,3.6,21.6,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,0,252309,1,2,2.0,2,-468,9733,10201,54,True,0,6,161,14,Chilwell,6
533,0,0,32,1,27.2,161,66,0,0,6.0,24.4,2019-09-29T15:30:00Z,90,13,0,0,0,0,7,0,270616,0,5,8.0,6,14151,24993,10842,54,True,0,7,161,20,Chilwell,1
534,0,0,5,0,4.7,161,74,2,0,1.8,9.0,2019-10-05T14:00:00Z,90,10,0,0,0,0,8,0,272151,1,2,4.0,1,1756,12540,10784,54,False,0,8,161,21,Chilwell,2
535,0,0,9,0,5.6,161,86,1,0,3.1,17.4,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,0,304617,1,2,8.0,2,27285,36438,9153,54,True,0,9,161,23,Chilwell,19
536,2,1,64,1,76.8,161,98,0,1,18.7,87.2,2019-10-25T19:00:00Z,90,16,0,0,0,0,10,0,317583,9,0,23.0,19,12440,19613,7173,54,False,0,10,161,42,Chilwell,6
537,0,0,19,1,13.0,161,105,0,0,3.2,9.8,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,708784,2,0,9.0,6,368034,377851,9817,56,False,0,11,161,48,Chilwell,6
538,0,0,23,1,27.3,161,113,0,0,4.4,12.4,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,803122,0,2,4.0,6,95108,111668,16560,57,True,0,12,161,54,Chilwell,8
539,0,2,36,1,31.7,161,124,0,0,6.1,22.6,2019-11-23T15:00:00Z,90,4,0,0,0,0,13,0,945484,2,0,7.0,8,128289,154705,26416,58,False,0,13,161,62,Chilwell,2
540,0,0,15,0,28.9,161,133,1,0,4.7,16.2,2019-12-01T16:30:00Z,90,8,0,0,0,0,14,0,1053716,1,2,2.0,2,104456,121897,17441,59,True,0,14,161,64,Chilwell,0
541,0,0,0,0,0.0,161,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,18,0,0,0,0,15,0,1080539,0,2,0.0,0,27629,46543,18914,59,True,0,15,161,64,Chilwell,2
542,0,0,10,0,36.0,161,151,1,0,5.2,10.4,2019-12-08T14:00:00Z,79,2,0,0,0,0,16,0,949534,4,1,6.0,2,-126361,11116,137477,59,False,0,16,161,66,Chilwell,2
543,0,0,19,0,29.3,161,165,1,0,5.8,22.8,2019-12-14T15:00:00Z,90,14,0,0,0,0,17,0,942807,1,1,6.0,2,-15445,35899,51344,58,True,0,17,161,68,Chilwell,0
544,0,0,0,0,0.0,218,8,0,0,0.0,0.0,2019-08-10T11:30:00Z,0,19,0,0,0,0,1,0,1507840,5,0,0.0,0,0,0,0,80,False,0,1,218,0,Bernardo Silva,2
545,0,0,7,0,21.4,218,16,2,0,12.0,7.6,2019-08-17T16:30:00Z,79,17,0,0,0,0,2,0,1276904,2,2,91.0,2,-301368,27625,328993,80,True,0,2,218,2,Bernardo Silva,2
546,0,0,15,0,21.8,218,22,1,0,8.1,7.2,2019-08-25T13:00:00Z,78,3,0,0,0,0,3,0,1032805,3,1,52.0,2,-269444,29458,298902,79,False,0,3,218,4,Bernardo Silva,6
547,0,0,19,0,1.1,218,37,0,1,5.4,34.0,2019-08-31T14:00:00Z,12,4,0,0,0,0,4,0,882644,0,4,19.0,6,-168142,36681,204823,79,True,0,4,218,10,Bernardo Silva,4
548,1,0,31,0,33.2,218,46,3,0,9.6,33.2,2019-09-14T16:30:00Z,72,14,0,0,0,0,5,0,807702,2,3,30.0,4,-91012,29212,120224,78,False,1,5,218,14,Bernardo Silva,19
549,0,2,65,1,33.0,218,57,0,3,25.3,118.0,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,784842,0,8,102.0,19,-33268,24454,57722,78,True,1,6,218,33,Bernardo Silva,1
550,0,0,4,0,0.3,218,65,0,0,0.5,4.4,2019-09-28T16:30:00Z,10,8,0,0,0,0,7,0,993928,3,1,0.0,1,181940,214143,32203,79,False,0,7,218,34,Bernardo Silva,1
551,0,0,4,0,4.9,218,75,2,0,3.3,2.2,2019-10-06T13:00:00Z,30,20,0,0,0,0,8,0,1041656,2,0,26.0,1,43785,139826,96041,79,True,0,8,218,35,Bernardo Silva,6
552,1,0,29,1,42.5,218,84,0,0,11.8,37.0,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,1009503,2,0,38.0,6,-39880,61125,101005,79,False,0,9,218,41,Bernardo Silva,3
553,0,0,13,1,47.8,218,95,0,0,10.6,15.4,2019-10-26T11:30:00Z,90,2,0,0,0,0,10,0,1017840,0,3,43.0,3,2949,42641,39692,79,True,0,10,218,44,Bernardo Silva,2
554,0,0,22,0,25.1,218,107,1,0,7.7,16.8,2019-11-02T15:00:00Z,83,16,0,0,0,0,11,0,952052,1,2,35.0,2,-67300,24193,91493,79,True,0,11,218,46,Bernardo Silva,10
555,0,3,30,0,24.3,218,114,3,1,10.2,52.4,2019-11-10T16:30:00Z,90,10,0,0,0,0,12,0,907759,1,3,25.0,10,-46294,26270,72564,79,False,0,12,218,56,Bernardo Silva,0
556,0,0,0,0,0.0,218,127,0,0,0.0,0.0,2019-11-23T17:30:00Z,0,6,0,0,0,0,13,0,756507,1,2,0.0,0,-151953,20935,172888,79,True,0,13,218,56,Bernardo Silva,1
557,0,0,-2,0,1.3,218,136,1,0,0.4,0.0,2019-11-30T12:30:00Z,21,13,0,0,0,0,14,0,751537,2,2,4.0,1,-14629,23461,38090,79,False,0,14,218,57,Bernardo Silva,7
558,2,0,31,0,43.2,218,142,1,0,13.1,46.6,2019-12-03T20:15:00Z,90,5,0,0,0,0,15,0,733497,4,1,41.0,7,-19244,13252,32496,79,False,1,15,218,64,Bernardo Silva,1
559,0,0,10,0,26.4,218,155,2,0,7.8,2.0,2019-12-07T17:30:00Z,64,12,0,0,0,0,16,0,746918,2,1,50.0,1,10075,30255,20180,79,True,1,16,218,65,Bernardo Silva,1
560,0,0,10,0,14.2,218,161,0,0,2.2,8.0,2019-12-15T16:30:00Z,34,1,0,0,0,0,17,0,717069,3,0,0.0,1,-31279,17210,48489,79,False,0,17,218,66,Bernardo Silva,0
561,0,2,29,1,0.0,47,7,0,0,2.5,25.4,2019-08-10T14:00:00Z,90,18,0,0,0,0,1,3,709131,3,0,0.0,9,0,0,0,45,False,0,1,47,9,Ryan,2
562,0,0,12,0,0.0,47,13,1,0,1.9,19.4,2019-08-17T14:00:00Z,90,19,0,0,0,0,2,2,951271,1,1,0.0,2,134346,163900,29554,45,True,0,2,47,11,Ryan,1
563,0,0,13,0,0.0,47,23,2,0,1.5,15.0,2019-08-24T14:00:00Z,90,16,0,0,0,0,3,2,1001596,2,0,0.0,1,33451,89567,56116,46,True,0,3,47,12,Ryan,0
564,0,0,19,0,0.0,47,37,4,0,2.2,21.6,2019-08-31T14:00:00Z,90,11,0,0,0,0,4,2,940325,0,4,0.0,0,-62455,28369,90824,46,False,0,4,47,12,Ryan,2
565,0,0,8,0,0.0,47,43,1,0,0.3,2.8,2019-09-14T14:00:00Z,90,5,0,0,0,0,5,0,893926,1,1,0.0,2,-53405,14353,67758,46,True,0,5,47,14,Ryan,10
566,0,3,37,1,0.0,47,58,0,0,3.1,30.6,2019-09-21T16:30:00Z,90,13,0,0,0,0,6,4,862640,0,0,0.0,10,-34257,7106,41363,46,False,0,6,47,24,Ryan,4
567,0,1,28,0,0.0,47,63,2,0,6.5,64.8,2019-09-28T14:00:00Z,90,6,0,0,0,0,7,8,850997,0,2,0.0,4,-14954,18021,32975,46,False,0,7,47,28,Ryan,7
568,0,0,30,1,0.0,47,72,0,0,2.0,20.2,2019-10-05T11:30:00Z,90,17,0,0,0,0,8,3,885290,0,3,0.0,7,27635,42742,15107,46,True,0,8,47,35,Ryan,3
569,0,0,23,0,0.0,47,81,2,0,4.5,45.0,2019-10-19T14:00:00Z,90,2,0,0,0,0,9,6,1044848,1,2,0.0,3,142395,157047,14652,46,False,0,9,47,38,Ryan,4
570,0,2,27,0,0.0,47,92,2,0,3.7,37.2,2019-10-26T14:00:00Z,90,8,0,0,0,0,10,5,1075654,2,3,0.0,4,32236,44674,12438,47,True,0,10,47,42,Ryan,6
571,0,0,20,1,0.0,47,104,0,0,0.5,5.2,2019-11-02T15:00:00Z,90,14,0,0,0,0,11,0,1102652,0,2,0.0,6,21831,39224,17393,47,True,0,11,47,48,Ryan,7
572,0,3,34,0,0.0,47,115,3,0,6.1,61.0,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,9,1100802,1,3,0.0,7,1190,23458,22268,47,False,0,12,47,55,Ryan,3
573,0,0,23,0,0.0,47,124,2,0,5.2,52.0,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,7,1160556,2,0,0.0,3,48211,71433,23222,47,True,0,13,47,58,Ryan,2
574,0,0,19,0,0.0,47,134,2,0,4.5,44.8,2019-11-30T15:00:00Z,90,10,0,0,0,0,14,5,1171187,1,2,0.0,2,9011,32702,23691,47,False,0,14,47,60,Ryan,3
575,0,0,20,0,0.0,47,141,1,0,3.2,32.4,2019-12-05T20:15:00Z,90,1,0,0,0,0,15,4,1208528,2,1,0.0,3,31988,43281,11293,48,False,0,15,47,63,Ryan,2
576,0,0,20,0,0.0,47,153,2,0,3.8,37.8,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,3,1243454,2,2,0.0,2,30944,41877,10933,48,True,0,16,47,65,Ryan,3
577,0,0,15,0,0.0,47,164,1,0,2.7,27.0,2019-12-16T19:45:00Z,90,7,0,0,0,0,17,3,1267662,1,1,0.0,3,20073,39082,19009,48,False,0,17,47,68,Ryan,0
578,0,1,27,0,2.8,502,7,0,1,5.6,34.2,2019-08-10T14:00:00Z,26,18,0,0,0,0,1,0,19770,3,0,19.0,6,0,0,0,60,False,0,1,502,6,Maupay,1
579,0,0,-4,0,5.8,502,13,0,0,2.0,0.2,2019-08-17T14:00:00Z,23,19,0,0,0,0,2,0,52264,1,1,14.0,1,22016,27995,5979,60,True,0,2,502,7,Maupay,2
580,0,0,2,0,10.8,502,23,1,0,11.1,7.2,2019-08-24T14:00:00Z,73,16,0,0,0,0,3,0,49709,2,0,93.0,2,-2552,11143,13695,60,True,0,3,502,9,Maupay,2
581,0,0,8,0,12.0,502,37,3,0,2.6,3.6,2019-08-31T14:00:00Z,66,11,0,0,0,0,4,0,36784,0,4,10.0,2,-13321,2083,15404,60,False,0,4,502,11,Maupay,8
582,0,2,25,1,2.9,502,43,0,1,7.5,34.4,2019-09-14T14:00:00Z,83,5,0,0,0,0,5,0,37437,1,1,38.0,8,-1002,6463,7465,60,True,0,5,502,19,Maupay,2
583,0,0,3,1,4.2,502,58,0,0,9.9,0.0,2019-09-21T16:30:00Z,81,13,0,0,0,0,6,0,42582,0,0,95.0,2,4358,8883,4525,60,False,0,6,502,21,Maupay,1
584,0,0,0,0,4.1,502,63,2,0,0.6,0.0,2019-09-28T14:00:00Z,78,6,0,0,0,0,7,0,38765,0,2,2.0,1,-3925,3151,7076,60,False,1,7,502,22,Maupay,7
585,0,1,35,1,24.0,502,72,0,1,14.3,45.4,2019-10-05T11:30:00Z,90,17,0,0,0,0,8,0,36236,0,3,74.0,7,-2986,1838,4824,60,True,0,8,502,29,Maupay,2
586,0,0,4,0,26.9,502,81,1,0,9.1,5.2,2019-10-19T14:00:00Z,80,2,0,0,0,0,9,0,48147,1,2,59.0,2,10458,14514,4056,60,False,0,9,502,31,Maupay,9
587,0,3,28,0,26.1,502,92,2,1,9.3,37.4,2019-10-26T14:00:00Z,90,8,0,0,0,0,10,0,57812,2,3,29.0,9,9278,12933,3655,60,True,0,10,502,40,Maupay,2
588,0,0,-2,1,4.1,502,104,0,0,9.4,0.0,2019-11-02T15:00:00Z,90,14,0,0,0,0,11,0,142549,0,2,93.0,2,79145,84368,5223,60,True,0,11,502,42,Maupay,2
589,0,0,5,0,2.8,502,115,3,0,1.4,3.2,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,0,109319,1,3,8.0,2,-27421,6023,33444,61,False,0,12,502,44,Maupay,2
590,0,0,3,0,12.1,502,124,2,0,3.8,0.2,2019-11-23T15:00:00Z,90,9,0,0,0,0,13,0,90001,2,0,26.0,2,-21100,4256,25356,60,True,0,13,502,46,Maupay,1
591,0,0,1,0,0.8,502,134,0,0,0.1,0.2,2019-11-30T15:00:00Z,14,10,0,0,0,0,14,0,72831,1,2,0.0,1,-17779,1857,19636,59,False,0,14,502,47,Maupay,9
592,0,3,30,0,13.4,502,141,1,1,13.8,42.0,2019-12-05T20:15:00Z,90,1,0,0,0,0,15,0,64284,2,1,83.0,9,-9108,1262,10370,58,False,0,15,502,56,Maupay,8
593,0,2,28,0,2.3,502,153,2,1,11.9,39.4,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,71456,2,2,77.0,8,6137,11573,5436,58,True,0,16,502,64,Maupay,6
594,0,0,23,0,4.1,502,164,1,1,10.2,37.4,2019-12-16T19:45:00Z,90,7,0,0,0,0,17,0,90473,1,1,60.0,6,17869,24266,6397,58,False,0,17,502,70,Maupay,0
595,0,0,4,0,11.8,431,9,3,0,2.5,5.0,2019-08-11T15:30:00Z,32,12,0,0,0,0,1,0,498277,0,4,8.0,1,0,0,0,75,False,0,1,431,1,Pulisic,2
